record in kb
time		total		used		free
[15:28:28]		1048572		0		1048572
[15:28:31]		1048572		0		1048572
[15:28:34]		1048572		0		1048572
[15:28:37]		1048572		0		1048572
[15:28:40]		1048572		0		1048572
[15:28:43]		1048572		0		1048572
[15:28:46]		1048572		0		1048572
[15:28:49]		1048572		0		1048572
[15:28:52]		1048572		0		1048572
[15:28:55]		1048572		0		1048572
[15:28:58]		1048572		0		1048572
[15:29:01]		1048572		0		1048572
[15:29:04]		1048572		0		1048572
[15:29:07]		1048572		0		1048572
[15:29:10]		1048572		0		1048572
[15:29:13]		1048572		0		1048572
[15:29:16]		1048572		0		1048572
[15:29:19]		1048572		0		1048572
[15:29:22]		1048572		0		1048572
[15:29:25]		1048572		0		1048572
[15:29:28]		1048572		0		1048572
[15:29:31]		1048572		0		1048572
[15:29:34]		1048572		0		1048572
[15:29:37]		1048572		0		1048572
[15:29:40]		1048572		0		1048572
[15:29:43]		1048572		0		1048572
[15:29:46]		1048572		0		1048572
[15:29:49]		1048572		0		1048572
[15:29:52]		1048572		0		1048572
[15:29:55]		1048572		0		1048572
[15:29:58]		1048572		0		1048572
[15:30:01]		1048572		0		1048572
[15:30:04]		1048572		0		1048572
[15:30:07]		1048572		0		1048572
[15:30:10]		1048572		0		1048572
[15:30:13]		1048572		0		1048572
[15:30:16]		1048572		0		1048572
[15:30:19]		1048572		0		1048572
[15:30:22]		1048572		0		1048572
[15:30:25]		1048572		0		1048572
[15:30:28]		1048572		0		1048572
[15:30:31]		1048572		0		1048572
[15:30:34]		1048572		0		1048572
[15:30:37]		1048572		0		1048572
[15:30:40]		1048572		0		1048572
[15:30:43]		1048572		0		1048572
[15:30:46]		1048572		0		1048572
[15:30:49]		1048572		0		1048572
[15:30:52]		1048572		0		1048572
[15:30:55]		1048572		0		1048572
[15:30:58]		1048572		0		1048572
[15:31:01]		1048572		0		1048572
[15:31:04]		1048572		0		1048572
[15:31:07]		1048572		0		1048572
[15:31:10]		1048572		0		1048572
[15:31:13]		1048572		0		1048572
[15:31:16]		1048572		0		1048572
[15:31:19]		1048572		0		1048572
[15:31:22]		1048572		0		1048572
[15:31:25]		1048572		0		1048572
[15:31:28]		1048572		0		1048572
[15:31:31]		1048572		0		1048572
[15:31:34]		1048572		0		1048572
[15:31:37]		1048572		0		1048572
[15:31:40]		1048572		0		1048572
[15:31:43]		1048572		0		1048572
[15:31:46]		1048572		0		1048572
[15:31:49]		1048572		0		1048572
[15:31:52]		1048572		0		1048572
[15:31:55]		1048572		0		1048572
[15:31:58]		1048572		0		1048572
[15:32:01]		1048572		0		1048572
[15:32:04]		1048572		0		1048572
[15:32:07]		1048572		0		1048572
[15:32:10]		1048572		0		1048572
[15:32:13]		1048572		0		1048572
[15:32:16]		1048572		0		1048572
[15:32:19]		1048572		0		1048572
[15:32:22]		1048572		0		1048572
[15:32:25]		1048572		0		1048572
[15:32:28]		1048572		0		1048572
[15:32:31]		1048572		0		1048572
[15:32:34]		1048572		0		1048572
[15:32:37]		1048572		0		1048572
[15:32:40]		1048572		0		1048572
[15:32:43]		1048572		0		1048572
[15:32:46]		1048572		0		1048572
[15:32:49]		1048572		0		1048572
[15:32:52]		1048572		0		1048572
[15:32:55]		1048572		0		1048572
[15:32:58]		1048572		0		1048572
[15:33:01]		1048572		0		1048572
[15:33:04]		1048572		0		1048572
[15:33:07]		1048572		0		1048572
[15:33:10]		1048572		0		1048572
[15:33:13]		1048572		0		1048572
[15:33:16]		1048572		0		1048572
[15:33:19]		1048572		0		1048572
[15:33:22]		1048572		0		1048572
[15:33:25]		1048572		0		1048572
[15:33:28]		1048572		0		1048572
[15:33:31]		1048572		0		1048572
[15:33:34]		1048572		0		1048572
[15:33:37]		1048572		0		1048572
[15:33:40]		1048572		0		1048572
[15:33:43]		1048572		0		1048572
[15:33:46]		1048572		0		1048572
[15:33:49]		1048572		0		1048572
[15:33:52]		1048572		0		1048572
[15:33:55]		1048572		0		1048572
[15:33:58]		1048572		0		1048572
[15:34:01]		1048572		0		1048572
[15:34:04]		1048572		0		1048572
[15:34:07]		1048572		0		1048572
[15:34:10]		1048572		0		1048572
[15:34:13]		1048572		64		1048508
[15:34:16]		1048572		244		1048328
[15:34:19]		1048572		356		1048216
[15:34:22]		1048572		356		1048216
[15:34:25]		1048572		356		1048216
[15:34:28]		1048572		356		1048216
