record in kb
time		total		used		free
[09:35:13]		1048572		0		1048572
[09:35:16]		1048572		0		1048572
[09:35:19]		1048572		0		1048572
[09:35:22]		1048572		0		1048572
[09:35:25]		1048572		0		1048572
[09:35:28]		1048572		0		1048572
[09:35:31]		1048572		0		1048572
[09:35:35]		1048572		0		1048572
[09:35:38]		1048572		0		1048572
[09:35:41]		1048572		0		1048572
[09:35:44]		1048572		0		1048572
[09:35:47]		1048572		0		1048572
[09:35:50]		1048572		0		1048572
[09:35:53]		1048572		0		1048572
[09:35:56]		1048572		0		1048572
[09:35:59]		1048572		0		1048572
[09:36:02]		1048572		0		1048572
[09:36:05]		1048572		0		1048572
[09:36:08]		1048572		0		1048572
[09:36:11]		1048572		0		1048572
[09:36:14]		1048572		0		1048572
[09:36:17]		1048572		0		1048572
[09:36:20]		1048572		0		1048572
[09:36:23]		1048572		0		1048572
[09:36:26]		1048572		0		1048572
[09:36:29]		1048572		0		1048572
[09:36:32]		1048572		0		1048572
[09:36:35]		1048572		0		1048572
[09:36:38]		1048572		0		1048572
[09:36:41]		1048572		0		1048572
[09:36:44]		1048572		0		1048572
[09:36:47]		1048572		0		1048572
[09:36:50]		1048572		0		1048572
[09:36:53]		1048572		0		1048572
[09:36:56]		1048572		0		1048572
[09:36:59]		1048572		0		1048572
[09:37:02]		1048572		0		1048572
[09:37:05]		1048572		0		1048572
[09:37:08]		1048572		0		1048572
[09:37:11]		1048572		0		1048572
[09:37:14]		1048572		0		1048572
[09:37:17]		1048572		0		1048572
[09:37:20]		1048572		0		1048572
[09:37:23]		1048572		0		1048572
[09:37:26]		1048572		0		1048572
[09:37:29]		1048572		0		1048572
[09:37:32]		1048572		0		1048572
[09:37:35]		1048572		0		1048572
[09:37:38]		1048572		0		1048572
[09:37:41]		1048572		0		1048572
[09:37:44]		1048572		0		1048572
[09:37:47]		1048572		0		1048572
[09:37:50]		1048572		0		1048572
[09:37:53]		1048572		0		1048572
[09:37:56]		1048572		0		1048572
[09:37:59]		1048572		0		1048572
[09:38:02]		1048572		0		1048572
[09:38:05]		1048572		0		1048572
[09:38:08]		1048572		0		1048572
[09:38:11]		1048572		0		1048572
[09:38:14]		1048572		0		1048572
[09:38:17]		1048572		0		1048572
[09:38:20]		1048572		0		1048572
[09:38:23]		1048572		0		1048572
[09:38:26]		1048572		0		1048572
[09:38:29]		1048572		0		1048572
[09:38:32]		1048572		0		1048572
[09:38:35]		1048572		0		1048572
[09:38:38]		1048572		0		1048572
[09:38:41]		1048572		0		1048572
[09:38:44]		1048572		0		1048572
[09:38:47]		1048572		0		1048572
[09:38:50]		1048572		0		1048572
[09:38:53]		1048572		0		1048572
[09:38:56]		1048572		0		1048572
[09:38:59]		1048572		0		1048572
[09:39:02]		1048572		0		1048572
[09:39:05]		1048572		0		1048572
[09:39:08]		1048572		0		1048572
[09:39:11]		1048572		0		1048572
[09:39:14]		1048572		0		1048572
[09:39:17]		1048572		0		1048572
[09:39:20]		1048572		0		1048572
[09:39:23]		1048572		0		1048572
[09:39:26]		1048572		0		1048572
[09:39:29]		1048572		0		1048572
[09:39:32]		1048572		0		1048572
[09:39:35]		1048572		0		1048572
[09:39:38]		1048572		0		1048572
[09:39:41]		1048572		0		1048572
[09:39:44]		1048572		0		1048572
[09:39:47]		1048572		0		1048572
[09:39:50]		1048572		0		1048572
[09:39:53]		1048572		0		1048572
[09:39:56]		1048572		0		1048572
[09:39:59]		1048572		0		1048572
[09:40:02]		1048572		0		1048572
[09:40:05]		1048572		0		1048572
[09:40:08]		1048572		0		1048572
[09:40:11]		1048572		0		1048572
[09:40:14]		1048572		0		1048572
[09:40:17]		1048572		0		1048572
[09:40:20]		1048572		0		1048572
[09:40:23]		1048572		0		1048572
[09:40:26]		1048572		0		1048572
[09:40:29]		1048572		0		1048572
[09:40:32]		1048572		0		1048572
[09:40:35]		1048572		0		1048572
[09:40:38]		1048572		0		1048572
[09:40:41]		1048572		0		1048572
[09:40:44]		1048572		0		1048572
[09:40:47]		1048572		0		1048572
[09:40:50]		1048572		0		1048572
[09:40:53]		1048572		0		1048572
[09:40:56]		1048572		0		1048572
[09:40:59]		1048572		0		1048572
[09:41:02]		1048572		0		1048572
[09:41:05]		1048572		0		1048572
[09:41:08]		1048572		0		1048572
[09:41:11]		1048572		0		1048572
[09:41:14]		1048572		0		1048572
[09:41:17]		1048572		0		1048572
[09:41:20]		1048572		0		1048572
[09:41:23]		1048572		0		1048572
[09:41:26]		1048572		0		1048572
[09:41:29]		1048572		0		1048572
[09:41:32]		1048572		0		1048572
[09:41:35]		1048572		0		1048572
[09:41:38]		1048572		0		1048572
[09:41:41]		1048572		0		1048572
[09:41:44]		1048572		0		1048572
[09:41:47]		1048572		0		1048572
[09:41:50]		1048572		0		1048572
[09:41:53]		1048572		0		1048572
[09:41:56]		1048572		0		1048572
[09:41:59]		1048572		0		1048572
[09:42:02]		1048572		0		1048572
[09:42:05]		1048572		0		1048572
[09:42:08]		1048572		0		1048572
[09:42:11]		1048572		0		1048572
[09:42:14]		1048572		0		1048572
[09:42:17]		1048572		0		1048572
[09:42:20]		1048572		0		1048572
[09:42:23]		1048572		0		1048572
[09:42:26]		1048572		0		1048572
[09:42:29]		1048572		0		1048572
[09:42:32]		1048572		0		1048572
[09:42:35]		1048572		0		1048572
[09:42:38]		1048572		0		1048572
[09:42:41]		1048572		0		1048572
[09:42:44]		1048572		0		1048572
[09:42:47]		1048572		0		1048572
[09:42:50]		1048572		0		1048572
[09:42:53]		1048572		0		1048572
[09:42:56]		1048572		0		1048572
[09:42:59]		1048572		0		1048572
[09:43:02]		1048572		0		1048572
[09:43:05]		1048572		0		1048572
[09:43:08]		1048572		0		1048572
[09:43:11]		1048572		0		1048572
[09:43:14]		1048572		0		1048572
[09:43:17]		1048572		0		1048572
[09:43:20]		1048572		0		1048572
[09:43:23]		1048572		0		1048572
[09:43:26]		1048572		0		1048572
[09:43:29]		1048572		0		1048572
[09:43:32]		1048572		0		1048572
[09:43:35]		1048572		0		1048572
[09:43:38]		1048572		0		1048572
[09:43:41]		1048572		0		1048572
[09:43:44]		1048572		0		1048572
[09:43:47]		1048572		0		1048572
[09:43:50]		1048572		0		1048572
[09:43:53]		1048572		0		1048572
[09:43:56]		1048572		0		1048572
[09:43:59]		1048572		0		1048572
[09:44:02]		1048572		0		1048572
[09:44:05]		1048572		0		1048572
[09:44:08]		1048572		0		1048572
[09:44:11]		1048572		0		1048572
[09:44:14]		1048572		0		1048572
[09:44:17]		1048572		0		1048572
[09:44:20]		1048572		0		1048572
[09:44:23]		1048572		0		1048572
[09:44:26]		1048572		0		1048572
[09:44:29]		1048572		0		1048572
[09:44:32]		1048572		0		1048572
[09:44:35]		1048572		0		1048572
[09:44:38]		1048572		0		1048572
[09:44:41]		1048572		0		1048572
[09:44:44]		1048572		0		1048572
[09:44:47]		1048572		0		1048572
[09:44:50]		1048572		0		1048572
[09:44:53]		1048572		0		1048572
[09:44:56]		1048572		0		1048572
[09:44:59]		1048572		0		1048572
[09:45:02]		1048572		0		1048572
[09:45:05]		1048572		0		1048572
[09:45:08]		1048572		0		1048572
[09:45:11]		1048572		0		1048572
[09:45:14]		1048572		0		1048572
[09:45:17]		1048572		0		1048572
[09:45:20]		1048572		0		1048572
[09:45:23]		1048572		0		1048572
[09:45:26]		1048572		0		1048572
[09:45:29]		1048572		0		1048572
[09:45:32]		1048572		0		1048572
[09:45:35]		1048572		0		1048572
[09:45:38]		1048572		0		1048572
[09:45:41]		1048572		0		1048572
[09:45:44]		1048572		0		1048572
[09:45:47]		1048572		0		1048572
[09:45:50]		1048572		0		1048572
[09:45:53]		1048572		0		1048572
[09:45:56]		1048572		0		1048572
[09:45:59]		1048572		0		1048572
[09:46:02]		1048572		0		1048572
[09:46:05]		1048572		0		1048572
[09:46:08]		1048572		0		1048572
[09:46:11]		1048572		0		1048572
[09:46:14]		1048572		0		1048572
[09:46:17]		1048572		0		1048572
[09:46:20]		1048572		0		1048572
[09:46:23]		1048572		0		1048572
[09:46:26]		1048572		0		1048572
[09:46:29]		1048572		0		1048572
[09:46:32]		1048572		0		1048572
[09:46:35]		1048572		0		1048572
[09:46:38]		1048572		0		1048572
[09:46:41]		1048572		0		1048572
[09:46:44]		1048572		0		1048572
[09:46:47]		1048572		0		1048572
[09:46:50]		1048572		0		1048572
[09:46:53]		1048572		0		1048572
[09:46:56]		1048572		0		1048572
[09:46:59]		1048572		0		1048572
[09:47:02]		1048572		0		1048572
[09:47:05]		1048572		0		1048572
[09:47:08]		1048572		0		1048572
[09:47:11]		1048572		0		1048572
[09:47:14]		1048572		0		1048572
[09:47:17]		1048572		0		1048572
[09:47:20]		1048572		0		1048572
[09:47:23]		1048572		0		1048572
[09:47:26]		1048572		0		1048572
[09:47:29]		1048572		0		1048572
[09:47:32]		1048572		0		1048572
[09:47:35]		1048572		0		1048572
[09:47:38]		1048572		0		1048572
[09:47:41]		1048572		0		1048572
[09:47:44]		1048572		0		1048572
[09:47:47]		1048572		0		1048572
[09:47:50]		1048572		0		1048572
[09:47:53]		1048572		0		1048572
[09:47:56]		1048572		0		1048572
[09:47:59]		1048572		0		1048572
[09:48:02]		1048572		0		1048572
[09:48:05]		1048572		0		1048572
[09:48:08]		1048572		0		1048572
[09:48:11]		1048572		0		1048572
[09:48:14]		1048572		0		1048572
[09:48:17]		1048572		0		1048572
[09:48:20]		1048572		0		1048572
[09:48:23]		1048572		0		1048572
[09:48:26]		1048572		0		1048572
[09:48:29]		1048572		0		1048572
[09:48:32]		1048572		0		1048572
[09:48:35]		1048572		0		1048572
[09:48:38]		1048572		0		1048572
[09:48:41]		1048572		0		1048572
[09:48:44]		1048572		0		1048572
[09:48:47]		1048572		0		1048572
[09:48:50]		1048572		0		1048572
[09:48:53]		1048572		0		1048572
[09:48:56]		1048572		0		1048572
[09:48:59]		1048572		0		1048572
